,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Date
2225,7422829.55,7161980.12,6984052.87,6935128.93,7021578.29,7296146.49,7558819.13,8129711.97,8643939.68,8933781.37,9261195.53,9608318.71,9553009.9,9575031.08,9724088.31,9659706.76,9468690.22,9092298.31,9625192.82,9915257.31,9703857.1,9272299.55,8651706.02,7979347.56,2021-02-03
2226,7478304.38,7197716.29,7020866.24,6950753.61,6998600.72,7270480.92,7533788.19,8081303.11,8625474.62,8918753.42,9258690.95,9588214.5,9589340.35,9581457.92,9728111.97,9756614.89,9492222.8,9173659.44,9682767.97,10006816.56,9776566.63,9311709.55,8713902.14,8106714.83,2021-02-04
2227,7622853.45,7354341.63,7168352.86,7102857.19,7182538.06,7446340.53,7737071.94,8256954.45,8749620.55,9068756.33,9403494.28,9687649.46,9638744.93,9656734.16,9735059.19,9725140.15,9491273.5,9160223.72,9646573.77,9905755.55,9639233.63,9285573.31,8757610.19,8168596.6,2021-02-05
2228,7678788.54,7384243.06,7184299.41,7090789.91,7129381.93,7271448.75,7338666.82,7765068.14,8289980.57,8675620.01,8998043.26,9242181.52,9221064.4,9077486.26,8951876.34,8903863.63,8724496.87,8535161.28,9241615.58,9496628.06,9241526.99,8823112.57,8315252.91,7809948.34,2021-02-06
2229,7371793.91,7064321.99,6842693.28,6680595.08,6656915.23,6614939.15,6377084.07,6631914.46,7027093.52,7331506.13,7616729.27,7875167.81,8048637.99,8036223.1,7935584.5,7805132.2,7687874.2,7614829.89,8404339.19,8874827.01,8826723.75,8578383.27,8148552.0,7634962.35,2021-02-07
2230,7265432.73,6993238.37,6809691.01,6734994.96,6861604.02,7142562.78,7518099.94,8104667.91,8657884.06,8982243.26,9357347.96,9635248.47,9647236.51,9695118.65,9833855.75,9837706.11,9583708.47,9162618.4,9637988.46,9911102.4,9714443.53,9281245.31,8705146.36,8037894.03,2021-02-08
2231,7486984.89,7114227.98,6913613.22,6819008.18,6920344.35,7283968.64,7687160.82,8222148.86,8724023.62,8980362.71,9314437.96,9617254.84,9583276.61,9619311.6,9787303.28,9713718.32,9540593.89,9164091.29,9656991.26,9947475.38,9711784.77,9285507.39,8688284.05,7987843.69,2021-02-09
2232,7526631.78,7251993.45,7054939.5,6985437.44,7085657.83,7338843.45,7645659.28,8159967.33,8618083.73,8886384.22,9195914.31,9510421.41,9503536.5,9549679.99,9637897.41,9601790.01,9416417.78,9075148.06,9563717.53,9861511.67,9673089.43,9244143.2,8627908.09,7966430.73,2021-02-10
2233,7512359.8,7243702.1,7061214.07,6988437.59,7072548.37,7353566.33,7637291.02,8152404.16,8643020.44,8957373.08,9271315.17,9552915.97,9538371.26,9563408.41,9697826.89,9666624.78,9449211.58,9130905.58,9637028.46,9981994.57,9776060.41,9363039.91,8784202.96,8104020.71,2021-02-11
2234,7608770.18,7303937.65,7113746.9,7001593.05,7101275.57,7341536.63,7619615.14,8161444.91,8690970.39,8872128.3,9199003.78,9545352.97,9479237.29,9552648.5,9725342.6,9681070.65,9475749.34,9205038.16,9661015.68,9906167.9,9672525.02,9261865.21,8731514.41,8143786.51,2021-02-12
2235,7680957.32,7379147.32,7205459.15,7090737.2,7112745.16,7210091.49,7289373.41,7705501.03,8286095.47,8617042.14,8956646.66,9174884.69,9157119.89,9025078.15,8910779.49,8806962.7,8610921.93,8481375.21,9100165.4,9384742.7,9139774.26,8709256.15,8203521.54,7720067.57,2021-02-13
2236,7267896.35,6996385.07,6791929.47,6663944.36,6646807.42,6602369.36,6404955.67,6604714.72,6966379.44,7294597.21,7592675.53,7840578.52,7994029.43,7953318.46,7868876.45,7716459.29,7617382.37,7504305.85,8322697.96,8764072.56,8667332.66,8394412.86,7897704.81,7371299.24,2021-02-14
2237,7125942.72,6883487.87,6722516.37,6629253.56,6735156.18,7051020.89,7406310.82,7940327.13,8459739.58,8731097.47,9049598.11,9336498.48,9481176.2,9506195.28,9605482.09,9553612.35,9321129.73,8982038.65,9529776.67,9859033.05,9671676.04,9238742.64,8623843.05,7952229.25,2021-02-15
2238,7519986.12,7211806.74,7021455.68,6947434.54,7034465.15,7280541.13,7586455.75,8106083.88,8569699.28,8859413.93,9217690.61,9503655.17,9458371.59,9535474.3,9669003.5,9611891.6,9367815.92,9030172.28,9565485.55,9832330.41,9646955.72,9220397.9,8602061.99,7918395.29,2021-02-16
2239,7446008.03,7128031.84,6957189.28,6848824.27,6947612.74,7233653.03,7560440.15,8048336.54,8509264.43,8786439.79,9105967.75,9387828.58,9395273.41,9450201.07,9571378.58,9570561.89,9368949.93,9057481.64,9579996.28,9844086.56,9649526.76,9222136.69,8632950.74,7946030.91,2021-02-17
2240,7493148.61,7218168.8,7001619.06,6914929.21,7001667.04,7290933.25,7590256.25,8099035.68,8609266.9,8910849.02,9236632.34,9557350.21,9557903.59,9563556.96,9693356.3,9696302.03,9541361.78,9257939.3,9725147.74,9951358.9,9690022.28,9278491.89,8680855.2,7999104.5,2021-02-18
2241,7512765.0,7228197.71,7071211.13,6995212.25,7092366.21,7348403.08,7641126.68,8162836.84,8660689.34,8967131.52,9256806.82,9521069.85,9528583.3,9526829.25,9566469.58,9572272.12,9392765.97,9034162.54,9507933.58,9833812.1,9615151.59,9198330.27,8701142.84,8081283.73,2021-02-19
2242,7626792.98,7325184.96,7162313.61,7050134.89,7058614.74,7202160.5,7275975.61,7747204.15,8210210.35,8552066.68,8932627.47,9183410.77,9154182.03,9022057.86,8926352.43,8789821.08,8633790.46,8497568.85,9122685.77,9454656.85,9182097.3,8755811.72,8251973.43,7734495.47,2021-02-20
2243,7324400.02,7024272.95,6796533.87,6646473.45,6603647.89,6575552.37,6382753.44,6585828.07,6934789.62,7285144.54,7578142.78,7862500.19,8002890.39,7968479.6,7856623.14,7743734.37,7624913.17,7601961.62,8342335.7,8773208.56,8695957.57,8448157.04,7982627.37,7504322.11,2021-02-21
2244,7156740.38,6889717.79,6731332.55,6652362.34,6758491.71,7082062.21,7444270.8,7973311.41,8520122.81,8845676.24,9194260.47,9506393.21,9510505.6,9451816.92,9606560.06,9541839.84,9362207.22,9018375.57,9478249.95,9737721.27,9537602.03,9125190.05,8579950.9,7916956.73,2021-02-22
2245,7470224.71,7212830.05,7046539.36,6943166.6,7058271.68,7341866.65,7625719.94,8194754.36,8684243.12,8971636.73,9317826.05,9638678.97,9584894.66,9607489.77,9693632.18,9681158.39,9465676.46,9160246.54,9662849.0,9994850.57,9775716.67,9338772.33,8731861.52,8074707.78,2021-02-23
2246,7611342.15,7323035.39,7148278.99,7058006.31,7157577.93,7453100.11,7746107.45,8255233.84,8728816.5,9040754.09,9367898.62,9631831.23,9641949.38,9670500.7,9791033.62,9796657.84,9624369.49,9276377.41,9788586.77,10042042.68,9819220.69,9419604.65,8786263.85,8143261.12,2021-02-24
2247,7656154.22,7403181.9,7262006.38,7177096.24,7278975.7,7569498.75,7829384.1,8344933.48,8853002.91,9188064.35,9572151.87,9916985.7,9771543.98,9696300.89,9814812.69,9739539.76,9528463.0,9247159.05,9700042.93,10019077.67,9769133.49,9337853.95,8814841.71,8156378.14,2021-02-25
2248,7683252.07,7400821.43,7231137.68,7134043.79,7258109.31,7549143.53,7793137.4,8362924.36,8827854.38,9138168.96,9488081.24,9739550.03,9739778.39,9746639.95,9891111.01,9793746.75,9557980.75,9239177.34,9733869.94,9936294.54,9680019.49,9279670.4,8770474.96,8175767.94,2021-02-26
2249,7527882.39,7182895.17,6998660.03,6852153.6,6891641.6,7043082.99,7151040.63,7710978.76,8226023.39,8578878.9,8919345.18,9088979.07,9078336.72,8982638.04,8837548.65,8568121.57,8392939.48,8292614.28,9067128.42,9309648.78,9008454.22,8568912.13,8016912.22,7488216.59,2021-02-27
2250,7135098.92,6839281.58,6645922.92,6543574.47,6524242.5,6497538.41,6405249.59,6673957.55,7025244.85,7314714.52,7545889.87,7774625.23,7876313.59,7826578.38,7708283.92,7378980.23,7242645.31,7257726.41,8180586.48,8568683.26,8402589.23,8179443.25,7734180.03,7227314.92,2021-02-28
2251,7052228.27,6817619.6,6668654.94,6622252.8,6659393.46,7029023.41,7338557.36,7771075.18,8230960.94,8522423.69,8810462.9,9104092.62,9140770.05,9151213.01,9268191.17,9261032.91,9016585.24,8716686.92,9250881.87,9479427.81,9209809.41,8768148.91,8159031.3,7696567.24,2021-03-01
2252,7145458.86,6787211.46,6606759.97,6475810.49,6586486.16,6861567.79,7113873.55,7684499.67,8162939.62,8418462.86,8711346.36,8940452.92,8952056.54,8928947.81,9096445.57,9034658.61,8843716.6,8562310.44,9120021.59,9389258.36,9136944.03,8692067.82,8033054.9,7320337.99,2021-03-02
2253,6919308.45,6664067.94,6539410.44,6471996.12,6575604.34,6855153.67,7154050.48,7673191.41,8125669.27,8356973.74,8638160.17,8931242.56,8891537.65,8955275.79,9021224.06,9044213.01,8854366.21,8565363.08,9129928.21,9414513.73,9235674.25,8797216.87,8200727.17,7568901.42,2021-03-03
2254,7080664.42,6886877.92,6814960.96,6711730.1,6782570.43,6993800.6,7243344.14,7773718.57,8234049.02,8509721.06,8902314.82,9201420.65,9211204.25,9234024.38,9357392.19,9312911.1,9116048.99,8781518.9,9207788.68,9485110.77,9373474.5,8857923.75,8318271.44,7661879.21,2021-03-04
2255,7417781.19,6988616.08,6726004.59,6679881.76,6697384.12,7002285.56,7240120.34,7789571.59,8504622.11,8345946.0,8855844.77,9104010.62,9067136.53,9110633.07,9234775.11,9194510.85,8998068.8,8738920.81,9262123.81,9514407.69,9227220.12,8789588.77,8325917.3,7733870.52,2021-03-05
2256,7223152.11,6909420.59,6702450.15,6614674.35,6665501.0,6827669.8,6871746.35,7346783.83,7942036.09,8321834.34,8631798.05,8873904.88,8843621.78,8675498.89,8454888.85,8449612.7,8291536.18,8171811.6,9145550.67,9455409.49,9183844.47,8665920.98,8089802.54,7524567.76,2021-03-06
2257,7086322.03,6819676.89,6587455.79,6494323.37,6411418.75,6334655.88,6182623.66,6560422.49,6960802.97,7317779.01,7598323.26,7874301.5,7972080.08,7981958.16,7880700.07,7746387.51,7626445.35,7643140.62,8425446.63,8811607.61,8730311.06,8456785.96,8073219.33,7340537.0,2021-03-07
2258,6880642.79,6570805.2,6403466.01,6356986.65,6457637.98,6755566.8,7100372.48,7636275.32,8137477.33,8438946.78,8764001.96,8998389.04,8895995.68,8951219.45,9056634.57,9036582.1,8828264.49,8569624.5,9125108.58,9370890.6,9166820.46,8784787.3,8227664.65,7551917.08,2021-03-08
2259,7167938.82,6883176.51,6657522.69,6604288.36,6686969.49,6980888.73,7217513.42,7726780.03,8187450.57,8477971.51,8839977.46,9132715.66,9139925.65,9158099.08,9290440.78,9145883.16,8962766.45,8721191.33,9195951.72,9529261.36,9454980.01,8908467.04,8236741.82,7654607.44,2021-03-09
2260,7118359.97,6842539.23,6658326.67,6545501.68,6685872.49,6988231.7,7287283.21,7823671.3,8323227.31,8600466.12,8953311.67,9164797.81,9135706.95,9189215.37,9274996.36,9243914.93,9153525.51,8877705.6,9349937.77,9631565.37,9414513.54,8838546.1,8208999.07,7571456.82,2021-03-10
2261,7117011.69,6831186.89,6647223.15,6585792.14,6721490.45,6995757.84,7429619.87,7997339.99,8484463.16,8764077.52,9021928.19,9279073.81,9254346.1,9281372.21,9347540.61,9299987.83,9168289.15,8933493.45,9424936.58,9644987.92,9494951.04,9003465.92,8540132.11,7726035.7,2021-03-11
2262,7370891.85,7095016.14,6880866.76,6831926.78,6947071.84,7194739.06,7465979.27,7986601.92,8428403.45,8716959.09,9013844.11,9322261.05,9277957.74,9303091.87,9370013.15,9347771.99,9134802.46,8865710.87,9358650.88,9574536.73,9342842.77,8950093.06,8409210.76,7850726.46,2021-03-12
2263,7285183.95,7019785.08,6833243.54,6752216.61,6759391.74,6865225.97,6937147.05,7447391.93,7987713.7,8316983.02,8622026.26,8832089.88,8792278.22,8700621.05,8575064.15,8484965.89,8337088.79,8257914.26,9066257.87,9288071.42,8850980.95,8342550.12,7761565.73,7295581.39,2021-03-13
2264,6928281.56,6652477.97,6442620.05,6307157.63,6246737.53,6168302.06,6057403.55,6376065.42,6793286.39,7175750.38,7468680.29,7734949.71,7892611.04,7880588.76,7725626.69,7660375.83,7544719.43,7517084.82,8298542.04,8767272.8,8664942.48,8102559.23,7718603.66,7214329.72,2021-03-14
2265,6875425.83,6643101.37,6473630.0,6435761.37,6580573.91,6858768.06,7185644.97,7807991.64,8362282.25,8582233.01,8948484.5,9210189.0,9215078.0,9266548.36,9291136.4,9271796.15,9149478.43,8894397.73,9483310.96,9764047.87,9538217.36,9102373.7,8263868.89,7611037.54,2021-03-15
2266,7193102.24,6937810.08,6742355.86,6672171.82,6775471.29,7086625.16,7375158.37,7878235.18,8364888.0,8597107.35,8901404.92,9161997.77,9101352.5,9113224.51,9246350.16,9098146.42,8894154.17,8651063.2,9248032.69,9519769.27,9264056.88,8805060.23,8206891.69,7570759.29,2021-03-16
2267,7124919.55,6882919.55,6713649.76,6650907.16,6744532.68,7073287.46,7329072.45,7841937.15,8282020.9,8587574.88,8818728.12,9124289.65,9166751.95,9184914.24,9317342.22,9291377.78,9130321.38,8880036.49,9523605.76,9860079.93,9671851.89,8984852.71,8313951.52,7653371.93,2021-03-17
2268,7204623.21,6892781.98,6737170.72,6681011.79,6786503.6,7085793.0,7362284.55,7885462.44,8364673.78,8651389.32,8954208.44,9250509.14,9262646.56,9213861.08,9295566.17,9199017.81,9007526.59,8784468.54,9504248.69,9738479.84,9489355.25,9049688.64,8274718.28,7631848.71,2021-03-18
2269,7175427.46,6948237.41,6774958.16,6685891.85,6811052.49,7115809.76,7391997.84,7960064.62,8424977.0,8747962.02,9051686.05,9375974.49,9335063.98,9297070.02,9382010.61,9192387.28,9066866.57,8809219.09,9502246.96,9798481.75,9470246.64,8982765.84,8366308.43,7768209.89,2021-03-19
2270,7374194.57,7025601.9,6846935.06,6750877.21,6761429.07,6870917.31,6938077.62,7415916.32,7936801.14,8274610.79,8573693.99,8807842.71,8801133.68,8694039.57,8504378.77,8397132.82,8241364.0,8147336.69,9111211.97,9389158.81,9118488.68,8664929.35,7858581.47,7443854.16,2021-03-20
2271,7112529.47,6923907.15,6732399.87,6572425.67,6577956.67,6512193.83,6267005.02,6677697.99,7018531.11,7173077.22,7478614.71,7721032.78,7831328.47,7800162.03,7717341.9,7647308.73,7542628.05,7493451.81,8460935.97,8783039.82,8654793.79,8113664.96,7697582.79,7239230.97,2021-03-21
2272,7044422.36,6825067.83,6701475.31,6580257.78,6566597.55,6541320.97,6428304.95,6715911.45,7142169.51,7491046.72,7836785.64,8107710.35,8240766.83,8183655.69,8014556.93,7914552.12,7816649.82,7813460.58,8445146.02,8708148.24,8526135.63,8159310.45,7699485.9,7181155.13,2021-03-22
2273,6828172.04,6588438.79,6480959.41,6448191.42,6589488.01,6893140.57,7183034.96,7782757.15,8219480.11,8614780.6,9015197.06,9261981.96,9285472.68,9367164.98,9511093.55,9470413.78,9328694.56,9065721.14,9628943.66,9866445.96,9602395.51,9176647.19,8506092.73,7819356.53,2021-03-23
2274,7457721.82,7167617.39,6976618.09,6953950.6,7044987.16,7246345.44,7659034.27,8176829.36,8683419.32,8962595.5,9225673.0,9543387.76,9515824.87,9545290.14,9654101.61,9629128.84,9409971.53,9125699.12,9612734.69,9829296.38,9604491.45,9158662.58,8361300.62,7734577.79,2021-03-24
2275,7323964.17,7031002.61,6859760.67,6806405.44,6931872.84,7157908.75,7442901.95,7980297.99,8533859.68,8950869.8,9364050.54,9599226.61,9603995.82,9617630.22,9783304.34,9729512.39,9525378.02,9209417.28,9732561.42,9999036.05,9816464.76,9344347.25,8591760.31,7884388.28,2021-03-25
2276,7317801.74,7032148.17,6841450.71,6752652.08,6831432.6,7012185.15,7258038.87,7863128.06,8363518.84,8778736.45,9015298.9,9260773.74,9387703.07,9433462.42,9485228.33,9429616.3,9110561.1,8951010.47,9573768.81,9756611.45,9529014.83,9004700.24,8416290.93,7768800.75,2021-03-26
2277,7294960.51,6998155.24,6834264.78,6759014.47,6832561.03,6950885.18,7030114.31,7638737.74,8200018.66,8553739.99,8840565.36,8994591.34,9015619.91,8874648.09,8732081.64,8626999.52,8436573.7,8348582.6,9062064.47,9312111.9,9082980.19,8778682.33,8141573.23,7554641.4,2021-03-27
2278,7019040.49,6704687.07,6597620.73,6553639.61,6563178.25,6490441.03,6201865.43,6508876.02,6957877.1,7332140.3,7626004.57,7914926.22,8046759.13,8016354.66,7919357.23,7739389.85,7603961.84,7610427.27,8355408.14,8753528.35,8636730.23,8322239.55,7846162.14,7369041.04,2021-03-28
2279,6911720.27,6749203.39,6844301.54,6800755.19,6636083.17,6832875.75,7051061.5,7746193.53,8359387.52,8876103.73,9353790.73,9678974.28,9665397.09,9620858.03,9657435.87,9619098.37,9427321.42,9195478.0,9689439.41,9972032.51,9763750.59,9258258.39,8582572.35,7856741.36,2021-03-29
2280,7286734.85,6975334.33,6799468.96,6775043.08,6891812.27,7119428.51,7275725.65,7872815.36,8467863.67,8802950.01,9152027.98,9392306.63,9399876.79,9452353.31,9533530.02,9475151.44,9239893.6,8974521.35,9737458.5,9918000.61,9702545.39,9281145.39,8569568.0,7917607.09,2021-03-30
2281,7354505.05,7050958.02,6877360.65,6762406.38,6818283.73,7010330.57,7141462.88,7862251.84,8433394.36,8717687.71,8967961.66,9224203.13,9222308.62,9193968.48,9189087.86,9084521.92,8811296.5,8553802.09,9221447.73,9466046.24,9229636.96,8791946.14,8190453.47,7571292.24,2021-03-31
2282,7121546.66,6792210.97,6606371.63,6485830.07,6414893.22,6357405.29,6181698.43,6572173.79,6892111.07,7205586.02,7525925.13,7828794.48,7938997.95,7934268.18,7807098.13,7660393.58,7450083.77,7410684.32,8292769.53,8629245.5,8426989.3,8031716.95,7596913.22,7151355.44,2021-04-01
2283,6713560.63,6408114.75,6199569.96,6075349.45,6020764.3,5977443.83,5783128.57,6023528.09,6345797.54,6634688.0,6873044.39,7096107.31,7282152.8,7231656.49,7124345.44,6995486.84,6859865.63,6895763.55,7584071.84,7883333.41,7798540.96,7540961.76,7161450.4,6781562.53,2021-04-02
2284,6388828.64,6090945.36,5956021.86,5857775.52,5848209.03,5962125.26,5980828.86,6456351.24,6951688.67,7407400.26,7726712.36,7962372.04,8014738.6,7972939.5,7910578.27,7811866.1,7630514.85,7583150.23,8310825.49,8552451.14,8363180.9,8048709.85,7583213.67,7160493.16,2021-04-03
2285,6632976.72,6309651.53,6094454.36,5938442.1,5894731.44,5891261.26,5817720.87,6231531.04,6636286.13,6997097.29,7283154.18,7555011.42,7692372.5,7704613.55,7646012.99,7530323.05,7385796.3,7316920.54,8131417.05,8517590.12,8346878.4,8064058.64,7684750.44,7233350.04,2021-04-04
2286,6892960.36,6707946.39,6551034.29,6488993.31,6618108.72,6926786.26,7222235.52,7843307.15,8392860.91,8819843.49,9211796.34,9557184.51,9616809.26,9504786.8,9436454.67,9345976.77,9172979.04,8870261.08,9532753.45,9767605.51,9432171.59,8924473.27,8339579.86,7747262.61,2021-04-05
2287,7353706.01,7116920.01,6960092.52,6894307.23,6997989.57,7239194.27,7522067.59,8013337.52,8466540.15,8732133.81,9058669.36,9310517.49,9300249.6,9333476.62,9386324.14,9330311.98,9115382.4,8857834.52,9574372.77,9896654.12,9632207.01,9075357.76,8506948.75,7865859.43,2021-04-06
2288,7194106.95,6915595.73,6759178.5,6702805.83,6819780.22,7046617.65,7362915.21,7982297.41,8417015.75,8594760.14,8877063.47,9126413.51,9058310.18,9026075.26,9143843.46,9109616.9,8957258.41,8704432.76,9553642.72,9797031.51,9482170.08,8893301.04,8266287.41,7635682.22,2021-04-07
2289,7260857.74,6982798.73,6823201.68,6762985.54,6860113.53,7106448.05,7405186.2,8042548.75,8635389.08,8941817.23,9232336.13,9503693.91,9490068.99,9525657.26,9629198.19,9543126.05,9316914.81,9061840.47,9634161.74,9785380.53,9525861.09,9157768.07,8570530.91,7850558.6,2021-04-08
2290,7325585.9,7005969.72,6865737.56,6791014.7,6864609.84,7110188.97,7383368.63,8005479.49,8484390.76,8722353.84,9073459.88,9350001.22,9290778.25,9204572.58,9257884.66,9193638.29,9022356.19,8864972.32,9439831.9,9601599.95,9402196.15,9007240.86,8329133.84,7740157.25,2021-04-09
2291,7362163.27,7083359.26,6891954.96,6813787.49,6842889.93,6886157.09,6938425.6,7448108.28,8004228.87,8375434.89,8711612.59,8946433.87,8974997.47,8901929.09,8690252.95,8547986.99,8388186.58,8290370.46,9005559.39,9226565.43,8960121.03,8537331.04,8005349.15,7489976.56,2021-04-10
2292,7283270.75,7021263.63,6818128.03,6678660.27,6595537.8,6480765.44,6268455.93,6566103.13,6963871.88,7349534.16,7678924.76,7968079.47,8209211.86,8231690.23,8131364.19,8053131.06,7939591.18,7903991.55,8716121.38,9093357.24,8971161.96,8692857.16,8260841.37,7735418.11,2021-04-11
2293,7052012.94,6771800.58,6590960.39,6541010.52,6633818.24,6876769.25,7192897.31,7881627.4,8411909.43,8754096.46,9064338.1,9350387.24,9364613.98,9384326.77,9477525.55,9407704.59,9111192.43,8809851.69,9503903.56,9768317.09,9564444.91,9065653.69,8450589.69,7797281.75,2021-04-12
2294,7301953.27,6919427.64,6730204.22,6673091.31,6805354.17,7186747.55,7478888.16,8130317.39,8746889.38,9100204.17,9444220.8,9597634.29,9597022.46,9668638.85,9652306.53,9534970.86,9307840.5,8901975.04,9609925.78,9892458.62,9714728.65,9290142.67,8587178.74,7904370.53,2021-04-13
2295,7253884.31,7103231.31,6987719.34,6979811.5,7071142.82,7062047.0,7292292.35,8023681.13,8506032.06,8805623.66,9112139.67,9396833.56,9389626.9,9393759.78,9530089.58,9466736.55,9225878.08,8921088.81,9593096.65,9821648.06,9592094.7,9198221.07,8571297.64,7656010.26,2021-04-14
2296,7142269.82,6852626.43,6699963.17,6641182.48,6760176.95,7004171.94,7291012.68,7913993.06,8560285.13,8847510.55,9141534.14,9421721.17,9388593.94,9358603.47,9362945.47,9352759.37,9172009.63,8900320.81,9603643.79,9693098.48,9492316.04,9069601.89,8456378.78,7802428.57,2021-04-15
2297,7494944.48,7218325.31,6849740.66,6779643.73,6819862.85,6934498.33,7353373.83,7944407.3,8463814.07,8800415.91,9103429.12,9435394.87,9455560.15,9419641.95,9409329.84,9329677.22,9066182.59,8828826.16,9495287.1,9760649.06,9521559.77,9035132.53,8506794.68,7880943.2,2021-04-16
2298,7259314.12,6959310.59,6775231.66,6684862.53,6721478.82,6753418.26,6945497.89,7643469.55,8193440.66,8531005.87,8845181.0,9122837.38,9094287.92,9066477.61,8908558.36,8782395.6,8626761.92,8585452.19,9222915.69,9444831.86,9201490.34,8807391.01,8262313.98,7683073.14,2021-04-17
2299,7260766.36,6816154.98,6573482.22,6348415.78,6292964.75,6141871.67,5943988.14,6302483.01,6888045.15,7255908.36,7548055.5,7733351.86,7845989.88,7807960.18,7666638.87,7581571.27,7492880.8,7538849.58,8444538.5,8746658.68,8592742.18,8316515.83,7876034.1,7399875.57,2021-04-18
2300,6798477.88,6554347.91,6387848.81,6348855.37,6493954.98,6740041.75,7098869.43,7786566.5,8476466.44,8732170.52,9167870.59,9623331.55,9668450.61,9548351.93,9524555.51,9469861.37,9305250.83,8941051.72,9598160.45,9801470.12,9571561.62,9096163.8,8439662.29,7792330.29,2021-04-19
2301,7659214.23,7423775.51,7259502.23,7173064.09,7265212.78,7444761.25,7752907.03,8298047.19,8789547.25,9170375.37,9504044.82,9784572.36,9722996.88,9687644.3,9626048.41,9576384.84,9364175.9,9069692.57,9761970.38,9894405.64,9548461.66,9064227.87,8420372.91,7800116.63,2021-04-20
2302,7323681.41,7072194.63,6894759.88,6790769.45,6913497.84,7089083.06,7414061.8,8011472.06,8564052.53,8859607.19,9193602.34,9446824.01,9435268.73,9396098.76,9355681.62,9324285.89,9185830.9,8902204.96,9451613.37,9746264.88,9548639.35,9135772.57,8445278.91,7774363.67,2021-04-21
2303,7332633.69,7108615.4,6922276.1,6818038.79,6926603.44,7069448.06,7414334.4,8054108.12,8536641.14,8863994.65,9227960.36,9462282.42,9479057.2,9548365.15,9654250.61,9610266.26,9324860.0,9039110.17,9519359.98,9762024.95,9510174.28,9123710.58,8526723.75,7917484.98,2021-04-22
2304,7356888.55,7062120.8,6845164.01,6814958.92,6946888.49,7026250.63,7271621.12,7925221.47,8412783.22,8729362.67,9037708.52,9290773.84,9344391.96,9322191.71,9402903.71,9349459.45,9117302.45,8773706.57,9342823.47,9659389.55,9448208.33,9072941.2,8555770.88,7994579.81,2021-04-23
2305,7499104.43,7105531.18,6895655.87,6824657.21,6910819.73,6905669.0,6994963.83,7707885.82,8290002.29,8695418.57,9036916.67,9283617.64,9310628.6,9235189.57,9112165.82,9009466.09,8834601.9,8562331.37,9012997.12,9256240.12,8973197.44,8560678.36,8037980.76,7513894.4,2021-04-24
2306,7102770.55,6842934.94,6656052.11,6478426.17,6393234.66,6309596.34,6163299.45,6425867.58,7069942.1,7461179.18,7790671.46,8040052.31,8230126.51,8230002.19,8127852.33,8001654.63,7874253.18,7615622.53,8439150.08,8805194.39,8640473.97,8354249.57,7903552.97,7399238.01,2021-04-25
2307,7009461.64,6780595.25,6648033.94,6573004.85,6676887.02,6888806.09,7202619.26,7917884.9,8467744.28,8851204.73,9190663.23,9509703.49,9499278.18,9506279.52,9548280.47,9486774.8,9226465.3,8880494.62,9499498.4,9636738.04,9420886.97,8991254.02,8353030.85,7728795.72,2021-04-26
2308,7201634.29,6987114.42,6813233.58,6735752.98,6858815.31,7073069.94,7361443.63,8016180.7,8559183.22,8845623.38,9113299.42,9352155.37,9352240.26,9336226.41,9287438.53,9199865.39,8987643.22,8722966.93,9334686.5,9446610.98,9214600.25,8703515.48,8067063.08,7471871.26,2021-04-27
2309,6953590.88,6700635.99,6553530.44,6502980.54,6610111.24,6773454.49,7065540.17,7704761.8,8183303.36,8416241.68,8674892.5,8944414.46,8936629.25,8879839.58,8718945.42,8572337.85,8311206.72,8145584.27,9022508.67,9205236.54,8754889.99,8268460.91,7662168.2,7096343.67,2021-04-28
2310,6661777.43,6449059.29,6353123.51,6328745.57,6432490.63,6651728.68,7001118.18,7609777.99,8091082.47,8371630.19,8659319.36,8933892.71,8924103.14,8905014.24,8932787.05,8817762.68,8617427.17,8414057.61,8957574.4,9108715.78,8880217.61,8432118.31,7885069.9,7322022.44,2021-04-29
2311,6902230.95,6691516.53,6543909.93,6453372.4,6549320.89,6686725.66,6868736.26,7444552.38,7880464.97,8095992.47,8401091.93,8697360.25,8679752.11,8497611.98,8409607.17,8324636.18,8189613.34,8007568.67,8586109.34,8797528.24,8590749.01,8253495.82,7809917.47,7425481.07,2021-04-30
2312,6997825.74,6718691.61,6531288.73,6433356.37,6427629.55,6310307.43,6266270.54,6638793.15,7044641.61,7377140.4,7685678.64,7921039.94,8012216.97,8028837.89,7898063.9,7772641.82,7626979.16,7557741.48,8552793.32,8882052.51,8615402.4,8124271.14,7629573.0,7178477.03,2021-05-01
2313,6789595.75,6542226.89,6361604.52,6228032.41,6130298.89,6008278.43,5859465.22,6184087.26,6580522.27,6923626.8,7191512.91,7486456.85,7690798.51,7760225.44,7672074.07,7542920.05,7411487.11,7463482.46,8214102.74,8342350.33,8283283.43,7966578.66,7515165.04,7020584.17,2021-05-02
2314,6649170.49,6489770.74,6343096.81,6292602.02,6392175.86,6594024.78,6890196.62,7484121.35,7932068.91,8199674.84,8452109.45,8767866.03,8814806.6,8778091.32,8712303.46,8480739.86,8267859.32,8149885.21,8958714.23,9163314.19,8824747.94,8303602.04,7691780.88,7159042.96,2021-05-03
